,adult,backdrop_path,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path,belongs_to_collection
0,False,/13ELvSUj03fWvUaTsDMtVz6PtWQ.jpg,30000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,3489,tt0411061,['US'],en,88 Minutes,"Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live.",9.916,/8rMiBz8kLMNmQyMbQXL9MPIlyw.jpg,"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 1063, 'logo_path': '/fpVBhNnopOZwGuF0gg99oBHp1ht.png', 'name': 'Brightlight Pictures', 'origin_country': 'CA'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 115204, 'logo_path': None, 'name': 'Millenium Films', 'origin_country': 'US'}, {'id': 13807, 'logo_path': None, 'name': 'Family Room Entertainment', 'origin_country': ''}, {'id': 17297, 'logo_path': None, 'name': 'Equity Pictures Corporation', 'origin_country': ''}, {'id': 222676, 'logo_path': None, 'name': 'Randall Emmett/George Furla Productions', 'origin_country': ''}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-02-14,32593385,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He has 88 minutes to solve a murder. His own.,88 Minutes,False,5.769,1051,,,,,
0,False,/yVPh752fONYobIRZfbVg4Tk7TjO.jpg,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.foxsearchlight.com/thesavages,8272,tt0775529,['US'],en,The Savages,A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.,5.915,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 2361, 'logo_path': None, 'name': 'Ad Hominem Enterprises', 'origin_country': 'US'}, {'id': 23105, 'logo_path': None, 'name': 'Lone Star Film Group', 'origin_country': ''}, {'id': 10059, 'logo_path': '/3Z2MZzMW9gUyZAhHKhFIUqF1hwx.png', 'name': 'This is that', 'origin_country': 'US'}, {'id': 114562, 'logo_path': None, 'name': 'Savage Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-28,10653221,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Savages,False,6.836,375,,,,,
0,False,/k5wG09wKslKid7EqxJ351oFytFx.jpg,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.encountersfilm.co.uk/,12172,tt1093824,['US'],en,Encounters at the End of the World,"Herzog and cinematographer Peter Zeitlinger go to Antarctica to meet people who live and work there, and to capture footage of the continent's unique locations. Herzog's voiceover narration explains that his film will not be a typical Antarctica film about ""fluffy penguins"", but will explore the dreams of the people and the landscape.",9.398,/yZPtXEszbDkpgfxTxuePn7HDXWt.jpg,"[{'id': 21673, 'logo_path': None, 'name': 'Discovery Films', 'origin_country': 'US'}, {'id': 9121, 'logo_path': None, 'name': 'Creative Differences Productions', 'origin_country': ''}, {'id': 82981, 'logo_path': '/2zl1si6wU6VD0i5uOzwEai6xT1P.png', 'name': 'Discovery Communications', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-01,0,99,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Off the map, things get strange.",Encounters at the End of the World,False,7.4,259,,,,,
0,False,/y1Q4V1kkovDD4ZwRn9XZITMkVJl.jpg,0,"[{'id': 35, 'name': 'Comedy'}]",,12555,tt0284363,['CZ'],cs,Obsluhoval jsem anglického krále,"Prague, Czechoslovakia, during the inter-war period. Jan Dítě, a young and clever waiter who wants to become a millionaire, comes to the conclusion that to achieve his ambitious goal he must be diligent, listen and observe as much as he can, be always discreet and use what he learns to his own advantage; but the turbulent tides of history will continually stand in his way.",11.88,/mwuabUjZMSg8ngHScjcKCmFO0jA.jpg,"[{'id': 101957, 'logo_path': None, 'name': 'AQS', 'origin_country': 'CZ'}, {'id': 3837, 'logo_path': None, 'name': 'Bioscop', 'origin_country': 'CZ'}, {'id': 64295, 'logo_path': None, 'name': 'In Film Praha', 'origin_country': 'CZ'}, {'id': 31292, 'logo_path': None, 'name': 'TV Nova', 'origin_country': 'CZ'}, {'id': 6104, 'logo_path': '/dQTIRYC5DMz9N4lZpCOfJQzONlq.png', 'name': 'Universal Production Partners', 'origin_country': 'CZ'}, {'id': 6242, 'logo_path': '/t2DxIOeTikEe9YTckWuFJECoG9r.png', 'name': 'Barrandov Studio', 'origin_country': 'CZ'}, {'id': 120630, 'logo_path': None, 'name': 'Magic Box Slovakia', 'origin_country': 'SK'}, {'id': 119646, 'logo_path': None, 'name': 'CET 21', 'origin_country': 'CZ'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'SK', 'name': 'Slovakia'}]",2007-01-11,0,115,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,I Served the King of England,False,6.934,99,,,,,
0,False,/lJuzKNhw6L4yrbL2T2zc4os5TOj.jpg,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,14735,tt0493402,['US'],en,Boarding Gate,"A beautiful woman, Sandra, seduces a wealthy businessman, Miles Rennburg. Little does he realise that she has been sent to kill him at the behest of her boyfriend/crime partner, Lester. Controlling all this is Sue, Lester's wife.",13.142,/wPUwneHOwxWTOdIVQPjamHpr8Dm.jpg,"[{'id': 14362, 'logo_path': None, 'name': 'October Pictures', 'origin_country': 'HK'}, {'id': 2670, 'logo_path': None, 'name': 'Margo Films', 'origin_country': 'FR'}, {'id': 6586, 'logo_path': None, 'name': 'TPS Star', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 790, 'logo_path': '/k0MnHFovKIeev0ANR0Ww6HO6tfF.png', 'name': 'Samsa Film', 'origin_country': 'LU'}, {'id': 10949, 'logo_path': '/2JOR75Gaz14Vzim0XSTSCmGFYsD.png', 'name': 'Memento Films International', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",2007-08-22,0,106,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,She's losing control again.,Boarding Gate,False,5.0,91,,,,,
0,False,/iQDErfqkPq8RMvhMYqKSGCq5vTw.jpg,15000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://www.ifcfilms.com/films/angel,11801,tt0783767,['US'],en,Angel,"Edwardian England. A precocious girl from a poor background with aspirations to being a novelist finds herself swept to fame and fortune when her tasteless romances hit the best seller lists. Her life changes in unexpected ways when she encounters an aristocratic brother and sister, both of whom have cultural ambitions, and both of whom fall in love with her.",12.657,/tyL663WNFNq4BuKUeACWfP7zPnN.jpg,"[{'id': 147, 'logo_path': None, 'name': 'Fidélité Productions', 'origin_country': 'FR'}, {'id': 16259, 'logo_path': None, 'name': 'Poisson Rouge Pictures', 'origin_country': 'GB'}, {'id': 2250, 'logo_path': '/459Y6FWZNaSjMJUicqfvlNpZXJe.png', 'name': 'SCOPE Invest', 'origin_country': 'BE'}, {'id': 149, 'logo_path': None, 'name': 'FOZ', 'origin_country': 'FR'}, {'id': 2366, 'logo_path': None, 'name': 'Virtual Films', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2007-02-17,0,134,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A dreary city tenement provides backdrop to this tale of exclusion and the magic it takes to become accepted,Angel,False,5.55,129,,,,,
0,False,/tDV1Xy0HG4dj82XLzCQp32FQkdk.jpg,0,[],,58132,tt2524302,['KR'],ko,이브의 유혹 - 키스,"Young Hoon, a nude photographer, and Jung Im, a food stylist are both successful in their respective professions. Having dated for seven years before getting married, they’re more like friends than lovers. Due to the nature of her husband’s work, Jung Im occasionally feels insecure in her marriage, though this long-married couple has trust in one other. One day, Young Hoon befriends a neighboring couple, Hyun Chul and Hyo Jin. Next to the authoritative husband, Hyo Jin looks quite unstable and insecure and Young Hoon cannot help but feel drawn to her sadness. But the more he falls for Hyo Jin, the deeper his trouble becomes…",8.992,/h8fzIWcwjDqQNeTgsUUVlrsvQEJ.jpg,"[{'id': 33257, 'logo_path': None, 'name': 'Fineworks', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-08-13,0,93,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Temptation of Eve: Kiss,False,4.7,3,712604.0,Temptation of Eve,/k3hl6n6MltgfQDiYYl9nPXXZBHZ.jpg,,
0,False,/udr5oGwXsCj9uYIodBPk6zXcEzz.jpg,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,41044,tt0464061,['US'],en,I'm Reed Fish,"When an old high school crush returns to his small hometown, Reed Fish's once simple, calculated life begins to unravel. A drunken incident prompts Reed's fiancée and the entire town to turn against him.",6.059,/nHbj6Zkg6WSUnUx3Z3WqST25DAR.jpg,"[{'id': 100346, 'logo_path': None, 'name': 'Squared Foot Productions', 'origin_country': ''}, {'id': 1420, 'logo_path': None, 'name': 'ContentFilm', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-01,0,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Reed Fish's life turns into chaos when a high school crush returns on the eve of his marriage to the small town's sweetheart.,I'm Reed Fish,False,5.569,72,,,,,
0,False,/6QcoA5IuNCCJKBo5iJNnYX2Zkyp.jpg,10000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://garfield.com/d2v/index.html,16460,tt1059793,['US'],en,Garfield Gets Real,"Everyone's favorite lazy, lasagna loving, Monday hating orange tabby leaves his exciting star of a popular comic strip world for the real one. But as the novelty wears thin, Garfield begins looking for a way back before his strip is permanently cancelled.",9.399,/cRlJEevXbt183BYBhUw3cvldp7C.jpg,"[{'id': 3980, 'logo_path': None, 'name': 'Wonderworld Studios', 'origin_country': ''}, {'id': 3635, 'logo_path': '/e4dCQJpJjwL46i1WuGpTIO3srL6.png', 'name': '20th Century Fox Home Entertainment', 'origin_country': 'US'}, {'id': 4569, 'logo_path': '/gpc5vn0dBR4N5MKNGxiUxWD98rD.png', 'name': 'Paws', 'origin_country': 'US'}, {'id': 15196, 'logo_path': None, 'name': 'Animation Picture Company', 'origin_country': 'US'}, {'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 4439, 'logo_path': None, 'name': 'Digiart Productions', 'origin_country': 'KR'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-30,1726453,78,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Garfield Gets Real,False,5.0,133,373918.0,Garfield CGI Collection,/1oxAWOKx6ojExaF0gljiDZwlYrs.jpg,/otxv1Y3eSC2teENH138MEErcmUr.jpg,
0,False,/bZ61spdPUTlYR6uRf6Wm9hfy4Vu.jpg,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",http://www.pixar.com/short_films/Home-Entertainment-Shorts/Your-Friend-the-Rat,13061,tt1134859,['US'],en,Your Friend the Rat,"Let's face it, rats are not the most beloved creatures on earth. However, maybe this little tale about the history of human and rat interaction will change the world's tune. At least that is the hope of Remy, the star of Ratatouille, and his reluctant brother Emile as they guide us through world history from a rat's perspective. Why can't we all just get along?",11.897,/a61VT01BuR6WEKB9HGiRgNZm29l.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-06,0,11,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Your Friend the Rat,False,6.731,359,,,,,
0,False,/3YQKH7lzJ4L4rGFi6tnCLYqRxjO.jpg,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,16657,tt0841150,['HK'],cn,門徒,"A special agent has for 8 years been deep undercover in Asia's lucrative organized crime trade as he plays protégé to one of the key players, Banker. Now, Nick has but he has started to feel loyalty to his new environment and to the money.",7.551,/giSOmGcEMfRg3hLluMiEtvZPDT1.jpg,"[{'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 3405, 'logo_path': None, 'name': 'MediaCorp Raintree Pictures', 'origin_country': 'SG'}, {'id': 5634, 'logo_path': None, 'name': 'Artforce International', 'origin_country': 'HK'}, {'id': 5636, 'logo_path': None, 'name': 'Beijing Jinyinma Movie & TV Culture Co.', 'origin_country': 'CN'}, {'id': 30148, 'logo_path': '/zerhOenUD6CkH8SMgZUhrDkOs4w.png', 'name': 'Bona Film Group', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}]",2007-04-13,0,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Honor… Obligation… Betrayal… There's Only One Choice!,Protégé,False,6.807,97,,,,,
0,False,/6x4GfkDWioSsYYuORhTGCvluWNG.jpg,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.eaglevsshark.net/,8748,tt0494222,['NZ'],en,Eagle vs Shark,"Love blossoms for Lily over double Meaty Boy burgers at mid-day when uber-computer nerd Jarrod comes in and leaves with free extra large fries.  After gatecrashing Jarrod's party and proving her skills on the game console, Lily goes down to Jarrod's home town with him so he can settle an old score with a past school bully.",8.641,/bHGHxXX8jOLV33r8rf1wjBkIdgr.jpg,"[{'id': 2498, 'logo_path': None, 'name': 'Whenua Films', 'origin_country': ''}, {'id': 2372, 'logo_path': None, 'name': 'Unison Films', 'origin_country': 'US'}, {'id': 294, 'logo_path': '/a05DY2oSeUOVFDM61RsQa9x9RoC.png', 'name': 'New Zealand Film Commission', 'origin_country': 'NZ'}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2007-07-15,1300000,87,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's Someone For Everyone... Luckily Love Is Blind.,Eagle vs Shark,False,6.523,283,,,,,
0,False,/4GB3RbhHV1KCjd51in1mhiq65bL.jpg,2900000,"[{'id': 18, 'name': 'Drama'}]",,2015,tt0817225,['KR'],ko,밀양,"Shin-ae moves to her recently late husband’s hometown. Despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. After a sudden tragedy, Shin-ae turns to Christianity to relieve her pain, but when even this is not permitted, she wages a war against God.",10.64,/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg,"[{'id': 868, 'logo_path': '/pWznyKg90dGoFpWQ5yAQ0Wdvde8.png', 'name': 'Cinema Service', 'origin_country': 'KR'}, {'id': 6925, 'logo_path': '/7dvA3vHHZgLRImFa3QTA91jIkQL.png', 'name': 'Pinehouse Film', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-05-23,11581469,143,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Secret Sunshine,False,7.176,207,,,,,
0,False,/cBzqVB6O72DDW03kzDWdoKBiKAP.jpg,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.p78.ru,53086,tt0459924,['RU'],ru,Параграф 78: Фильм первый,"The peoples of the world has finally managed to agree on the most important issues on the planet and there was long overdue balance. Signed an agreement to terminate development of weapons of mass destruction, but in secret all the superpowers continue to build up military power on classified sites, which seemed never existed. Goodwin, a former commander of special forces, is tasked to collect his former people responsible for the mission. Something very serious has happened to the base where secretly working to develop a new combat the virus, and more recent cohorts, who have almost nothing left in common, have come together again...",12.954,/h1QqfK0cbtfBlJ9sdRcSh6LMMFh.jpg,"[{'id': 26520, 'logo_path': None, 'name': 'Stimul M Production', 'origin_country': ''}, {'id': 5950, 'logo_path': None, 'name': 'MB Productions', 'origin_country': ''}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2007-02-21,0,88,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Paragraph 78: Film One,False,5.559,51,122780.0,Paragraph 78 Collection,/bSTaSOmEaJfbJyGvX5aLEFlaWhh.jpg,/oCR7GqHz8Ud4dAaqwXqxm3PQQM5.jpg,
0,False,/cUDzGeQ5d4LVDu8ma1z9U02fo3k.jpg,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,9750,tt0424823,['US'],en,Balls of Fury,Randy Daytona was a child ping pong prodigy who lost his chance at Olympic gold when his father is murdered by the mysterious Feng over a gambling debt. 15yrs later he's down on his luck and scraping a living doing seedy back room shows in Vegas; when the FBI turn up and ask for his help to take down Feng... who just happens to love Ping Pong.,7.791,/obrDHxgyGcrbCpKbfsqOICeYy7S.jpg,"[{'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 1224, 'logo_path': None, 'name': 'Intrepid Pictures', 'origin_country': 'US'}, {'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 23956, 'logo_path': None, 'name': 'Rogue Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-29,41098065,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,A huge comedy with tiny balls.,Balls of Fury,False,5.2,524,,,,,
0,False,/jebknLWJIkB652DqNWaGEUdXbbY.jpg,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",http://www.wixxer.film.de/,1269,tt0446009,['DE'],de,Neues vom Wixxer,Scotland Yard investigators have to prevent the murder of Victoria Dickman when her name is found on a death list.,9.886,/uZBbfB0OrEM6YuTc8j3KNaATSmn.jpg,"[{'id': 198, 'logo_path': None, 'name': 'GFP Medienfonds', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2007-03-10,0,98,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Vexxer,False,6.403,129,68589.0,The Wixxer Collection,/3nYJt73H566hsYBeqvJzPkdaLeI.jpg,/iLj79iSoIG2ee1p0w04Q1aEWndL.jpg,
