,Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,plus_mins,expected_plus_mins,PIM,Shifts,TOI,TOIX,TOI/GP,TOI/GP.1,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF.1,iFF,iSF,iSF.1,iSF.2,ixG,iSCF,iRB,iRS,iDS,sDist,sDist.1,Pass,iHF,iHF.1,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA.1,iTKA.1,iBLK.1,BLK%,iFOW,iFOL,iFOW.1,iFOL.1,FO_pct,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G,Is_Offense,Salary_log
722,4.9,89-06-22,Ottawa,ON,CAN,CAN,75,220,2003.0,6.0,168.0,L,Methot,Marc,D,OTT,68,0,12,5,7,12,13,2.6,24,1878,80877,1347.2,19.82,19.82,35.7,22.6,8.3,0.925,1008.0,2.36,2.41,49.5,-1,-0.04,113.0,113,80.0,69.0,69,69,3.0,6.0,5.0,5.0,10.0,45.4,42.5,109.9,164,164.0,67.0,97.0,11,38,11,77,38.0,11.0,77.0,5.4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,22,13,0,2,28,12,10,12.0,8.0,-2,2.8,12,0,0,0,0,1116.0,1422.0,838.0,1018.0,635.0,716.0,51.9,62.4,169.0,191.0,53.0,54.0,57.0,52.0,67.0,72.0,124,124,673.0,658.0,563.0,467.0,232.0,163.0,67.0,74.0,-0.4,4.2,3.9,2431.07,265,14.6,113.0,11.0,0.16,0,1.589235205116581
723,0.925,99-11-07,West Vancouver,BC,CAN,CAN,73,193,2014.0,1.0,2.0,R,Reinhart,Sam,C,BUF,79,17,30,23,7,47,-11,5.4,8,1592,81609,1352.5,17.22,17.18,30.3,57.3,9.8,0.917,1015.0,3.64,2.26,61.7,31,1.38,280.0,280,233.0,178.0,178,178,24.2,100.0,21.0,11.0,32.0,22.0,21.0,420.8,21,21.0,85.0,-64.0,55,27,25,40,27.0,25.0,40.0,3.5,86,124,86.0,124.0,41.0,15.4,18,36,44,39,24,49,38,54,23,31,52,82,0,3,3,2,0,0,1,1,0,2,3,0,10,0,5,9,41,16,5,1,20,19,0,117,4,13,4.0,12.0,9,10.8,4,0,0,0,0,1482.0,1130.0,1146.0,844.0,840.0,618.0,81.0,46.2,283.0,142.0,82.0,51.0,72.0,37.0,57.0,48.0,129,85,661.0,699.0,454.0,389.0,180.0,118.0,58.0,89.0,3.3,1.3,4.6,3117.42,69,11.5,115.9,46.4,0.59,1,-0.0779615414697118
724,1.1,95-03-03,Stockholm,,SWE,SWE,72,190,2009.0,1.0,20.0,L,Josefson,Jacob,C/LW,N.J,38,1,9,3,6,10,-1,-4.1,16,642,27924,460.8,12.13,12.17,22.8,55.6,8.6,0.919,1005.0,2.34,2.34,50.0,0,0.0,81.0,84,69.0,42.0,44,44,5.2,16.0,3.0,4.0,7.0,26.2,23.2,65.8,31,31.0,45.0,-14.0,28,9,7,12,9.0,7.0,12.0,3.0,162,151,162.0,151.0,51.8,76.5,64,56,56,57,42,38,68,59,42,27,90,95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,25,8,0,1,10,5,1,19,8,4,8.0,4.0,-4,-2.6,8,0,0,0,0,391.0,402.0,311.0,309.0,209.0,223.0,20.5,20.6,65.0,67.0,18.0,18.0,13.0,15.0,8.0,20.0,21,35,205.0,204.0,156.0,182.0,55.0,37.0,32.0,32.0,-0.1,0.6,0.6,1560.56,59,4.8,103.3,8.0,0.21,1,0.09531017980432493
725,3.5,94-07-04,Edina,MN,USA,USA,75,228,2009.0,6.0,152.0,L,Lee,Anders,LW/C,NYI,81,34,18,11,7,52,9,5.5,56,1649,75759,1260.3,15.58,15.58,28.2,67.5,9.8,0.916,1013.0,3.67,2.29,61.6,29,1.38,288.0,288,251.0,191.0,191,191,23.4,98.0,16.0,16.0,32.0,23.8,21.8,204.3,172,172.0,90.0,82.0,60,26,22,34,26.0,22.0,34.0,3.2,7,11,7.0,11.0,38.9,1.4,0,1,2,5,5,5,1,4,3,4,5,5,0,4,6,1,0,0,5,3,5,1,4,1,15,0,1,7,52,36,6,15,20,27,2,85,25,15,24.0,13.0,-10,-5.6,23,2,0,0,0,1436.0,1052.0,1088.0,773.0,787.0,569.0,73.6,49.5,257.0,184.0,77.0,48.0,48.0,24.0,69.0,53.0,117,77,635.0,632.0,510.0,420.0,226.0,145.0,78.0,77.0,6.2,1.6,7.7,3204.26,264,8.4,118.5,58.5,0.72,1,1.252762968495368
726,5.0,95-07-27,Victoria,BC,CAN,CAN,70,190,2009.0,3.0,64.0,R,Barrie,Tyson,D,COL,74,7,31,20,11,38,-34,-9.3,18,2050,103486,1719.9,23.3,23.28,39.8,60.3,7.0,0.902,972.0,2.2,2.93,42.9,-21,-0.73,407.0,404,277.0,180.0,182,182,9.7,15.0,8.0,9.0,17.0,47.7,48.1,490.6,32,32.0,91.0,-59.0,97,51,22,75,51.0,22.0,75.0,5.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,3,0,4,7,86,6,0,68,13,0,0,95,9,9,9.0,6.0,0,6.8,9,0,0,0,0,1682.0,1416.0,1258.0,1128.0,894.0,855.0,77.5,63.8,255.0,214.0,63.0,84.0,54.0,47.0,52.0,54.0,106,101,978.0,775.0,518.0,475.0,208.0,201.0,95.0,111.0,2.8,1.6,4.4,2604.83,125,6.0,108.1,35.3,0.48,0,1.6094379124341003
727,5.0,94-10-07,London,ON,CAN,CAN,72,195,2009.0,1.0,7.0,L,Kadri,Nazem,C,TOR,82,32,29,15,14,61,-7,3.8,95,1882,81570,1355.9,16.43,16.52,29.2,72.6,10.4,0.91,1014.0,3.72,2.61,58.7,25,1.11,431.0,431,337.0,237.0,236,236,27.9,105.0,15.0,22.0,37.0,28.3,25.4,289.5,124,124.0,186.0,-62.0,100,59,58,31,59.0,58.0,31.0,2.6,544,590,542.0,586.0,48.0,78.8,166,206,234,236,143,145,200,211,158,165,323,350,2,5,6,2,0,0,4,0,0,4,5,0,19,1,2,7,90,18,2,3,64,30,4,115,39,31,32.0,25.0,-8,-3.8,35,3,0,0,1,1579.0,1208.0,1186.0,923.0,809.0,656.0,87.4,54.4,312.0,170.0,84.0,59.0,47.0,27.0,83.0,66.0,130,93,698.0,734.0,564.0,620.0,231.0,210.0,94.0,88.0,6.6,1.0,7.6,3290.62,253,5.2,123.3,63.5,0.77,1,1.6094379124341003
728,0.925,99-02-15,Chicago,IL,USA,USA,75,223,2013.0,3.0,74.0,R,Hayden,John,LW/RW/C,CHI,12,1,3,3,0,4,3,2.6,4,208,8413,140.2,11.68,11.68,22.2,66.7,9.5,0.952,1047.0,2.57,1.28,66.7,3,1.28,33.0,33,27.0,22.0,22,22,2.0,12.0,1.0,0.0,1.0,27.0,28.1,57.5,44,44.0,27.0,17.0,5,2,5,2,2.0,5.0,2.0,1.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1,1,2,4,0,9,2,4,2.0,0.0,2,-2.0,2,0,0,0,0,119.0,107.0,79.0,76.0,63.0,62.0,5.8,3.6,23.0,12.0,6.0,3.0,7.0,3.0,1.0,10.0,8,13,71.0,66.0,80.0,100.0,22.0,15.0,10.0,6.0,0.2,0.3,0.4,492.49,50,24.5,96.7,5.4,0.45,1,-0.0779615414697118
729,5.375,89-07-31,Grand Rapids,MN,USA,USA,71,185,2004.0,2.0,61.0,L,Goligoski,Alex,D,ARI,82,6,30,14,16,36,-9,-20.4,28,2356,114780,1906.3,23.33,23.3,38.8,43.9,9.4,0.9,994.0,2.58,3.37,43.4,-25,-0.79,235.0,235,156.0,112.0,112,112,5.2,11.0,8.0,7.0,15.0,52.8,47.0,260.1,137,137.0,107.0,30.0,44,57,15,143,57.0,15.0,143.0,7.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,3,1,39,0,0,24,6,2,0,80,14,11,14.0,9.0,-3,6.6,14,0,0,0,0,1640.0,2010.0,1234.0,1528.0,876.0,1072.0,77.2,106.8,270.0,361.0,82.0,107.0,85.0,90.0,67.0,70.0,152,160,900.0,977.0,745.0,547.0,226.0,145.0,105.0,96.0,2.3,3.6,5.9,3009.29,308,10.9,114.9,23.8,0.29,0,1.6817585740137264
730,0.63,98-07-30,Halifax,NS,CAN,CAN,73,215,,,,L,O'Brien,Liam,C/LW,WSH,1,0,0,0,0,0,0,0.5,0,8,368,6.1,6.13,6.13,13.6,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,1.0,1.0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,9.0,7.0,7.0,5.0,5.0,3.0,0.5,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,1.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,1,0.0,156.6,0.1,0.1,1,-0.4620354595965587
731,0.65,96-03-05,Duluth,MN,USA,USA,76,216,2010.0,1.0,15.0,L,Forbort,Derek,D,L.A,82,2,16,6,10,18,8,4.1,54,2221,98971,1647.6,20.12,20.11,35.4,34.6,7.3,0.925,998.0,1.89,2.15,46.8,-7,-0.25,212.0,212,142.0,100.0,100,100,3.4,2.0,10.0,11.0,21.0,55.9,50.0,163.0,180,180.0,150.0,30.0,42,73,9,159,73.0,9.0,159.0,10.4,1,0,1.0,0.0,100.0,0.1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,3,36,0,0,32,13,0,0,55,19,12,18.0,14.0,-7,1.3,16,2,0,0,1,1355.0,1522.0,1001.0,1141.0,713.0,790.0,62.9,75.8,207.0,263.0,52.0,59.0,68.0,66.0,70.0,90.0,138,156,819.0,856.0,787.0,684.0,260.0,104.0,92.0,89.0,0.1,5.5,5.6,3007.47,395,11.8,104.8,31.1,0.38,0,-0.4307829160924542
732,0.575,95-03-13,Winkler,MB,CAN,CAN,72,205,2009.0,4.0,119.0,R,Froese,Byron,C,T.B/TOR,6,0,0,0,0,0,-3,-0.5,5,95,3798,63.3,10.55,10.55,19.3,0.0,0.0,0.885,885.0,0.0,2.84,0.0,-3,-2.84,9.0,9,7.0,6.0,6,6,0.4,1.0,0.0,0.0,0.0,36.5,38.8,0.0,3,3.0,5.0,-2.0,1,2,3,4,2.0,3.0,4.0,6.3,26,30,26.0,30.0,46.4,100.0,10,12,8,7,8,11,13,18,1,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,1,0,1.0,0.0,-1,-0.9,0,1,0,0,0,54.0,64.0,43.0,39.0,27.0,26.0,2.1,3.1,6.0,10.0,0.0,3.0,1.0,3.0,0.0,1.0,1,4,26.0,30.0,40.0,34.0,10.0,4.0,7.0,8.0,-0.2,-0.1,-0.2,265.35,13,0.0,111.8,-0.6,-0.11,1,-0.5533852381847867
733,0.8325,98-08-14,Surrey,BC,CAN,CAN,76,219,2012.0,3.0,63.0,L,Khaira,Jujhar,LW,EDM,10,1,0,0,0,1,1,0.9,2,137,5554,92.3,9.25,9.25,17.9,50.0,4.8,0.966,1013.0,1.3,0.65,66.7,1,0.65,18.0,18,15.0,10.0,10,10,1.3,5.0,0.0,2.0,2.0,25.2,24.2,0.0,20,20.0,7.0,13.0,5,2,1,5,2.0,1.0,5.0,7.1,7,12,7.0,12.0,36.8,23.2,4,1,3,3,0,8,2,5,4,4,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,1,3,0,4,1,0,1.0,0.0,-1,-1.0,1,0,0,0,0,75.0,70.0,57.0,40.0,42.0,29.0,3.7,2.7,14.0,9.0,2.0,1.0,1.0,0.0,6.0,5.0,7,5,46.0,36.0,70.0,46.0,11.0,7.0,8.0,3.0,0.0,0.1,0.1,424.64,27,21.0,94.2,2.0,0.2,1,-0.18332205712753813
734,9.0,92-01-13,Hearst,ON,CAN,CAN,71,185,2006.0,1.0,22.0,R,Giroux,Claude,C/RW,PHI,82,14,44,23,21,58,-15,3.0,38,2048,94082,1565.0,19.12,19.11,32.3,59.8,9.6,0.898,994.0,3.72,2.45,60.2,33,1.27,366.0,366,280.0,199.0,199,199,15.4,49.0,8.0,18.0,26.0,40.4,36.4,338.6,68,68.0,56.0,12.0,81,35,38,28,35.0,38.0,28.0,2.3,977,771,977.0,771.0,55.9,97.3,250,170,268,265,459,336,249,188,307,224,639,531,2,1,3,0,0,0,0,0,4,5,0,1,4,0,2,10,69,12,0,38,51,7,3,88,18,24,19.0,23.0,6,8.6,18,0,0,0,0,1983.0,1206.0,1462.0,875.0,1008.0,628.0,102.7,55.2,349.0,184.0,97.0,64.0,92.0,54.0,78.0,78.0,170,132,1002.0,795.0,558.0,535.0,232.0,125.0,98.0,126.0,3.6,1.4,4.9,3274.26,134,5.9,122.3,59.6,0.73,1,2.1972245773362196
735,0.6925,96-02-15,Sudbury,ON,CAN,CAN,70,180,,,,R,Johnston,Ryan,D,MTL,7,0,0,0,0,0,-3,-1.9,4,102,4145,69.1,9.87,9.87,19.4,0.0,0.0,0.925,925.0,0.0,2.6,0.0,-3,-2.6,8.0,8,4.0,3.0,3,3,0.2,1.0,0.0,1.0,1.0,53.3,43.8,0.0,1,1.0,10.0,-9.0,1,3,1,2,3.0,1.0,2.0,2.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,2.0,0.0,-2,-1.7,2,0,0,0,0,62.0,69.0,46.0,52.0,35.0,40.0,2.8,3.5,10.0,14.0,0.0,3.0,3.0,1.0,3.0,4.0,6,5,29.0,22.0,21.0,25.0,11.0,6.0,6.0,2.0,-0.1,-0.1,-0.2,286.56,7,1.0,113.7,-0.8,-0.11,0,-0.36744704092064345
736,0.575,98-06-24,Alma,QC,CAN,CAN,70,195,2012.0,5.0,122.0,L,Hudon,Charles,LW,MTL,3,0,2,1,1,2,1,-0.2,2,48,2147,35.0,11.93,11.84,21.2,100.0,11.1,0.947,1058.0,3.43,1.72,66.7,1,1.72,3.0,3,3.0,3.0,3,3,0.2,1.0,0.0,0.0,0.0,31.3,31.2,13.5,11,11.0,3.0,8.0,0,2,3,0,2.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1.0,0.0,-1,-1.0,1,0,0,0,0,30.0,35.0,26.0,24.0,18.0,19.0,1.7,1.8,9.0,7.0,2.0,1.0,2.0,4.0,3.0,4.0,5,8,16.0,7.0,27.0,15.0,10.0,8.0,2.0,4.0,0.1,0.1,0.2,130.21,13,14.0,111.5,1.1,0.36,1,-0.5533852381847867
737,1.9,89-01-23,Oakville,ON,CAN,CAN,73,204,2003.0,5.0,158.0,L,Mitchell,John,C,COL,65,3,4,1,3,7,-12,-11.9,45,1121,48960,814.9,12.55,12.55,23.4,50.0,4.5,0.925,970.0,1.03,2.21,31.8,-16,-1.18,127.0,127,85.0,57.0,57,57,5.2,19.0,3.0,2.0,5.0,32.1,29.2,57.1,88,88.0,38.0,50.0,28,17,29,45,17.0,29.0,45.0,6.2,298,240,298.0,240.0,55.4,74.7,98,95,95,69,105,76,82,62,116,105,174,132,0,1,1,0,0,0,0,0,0,0,0,0,3,0,4,2,22,5,0,4,11,2,0,35,17,4,15.0,4.0,-13,-6.8,15,1,0,1,0,670.0,725.0,459.0,547.0,313.0,399.0,22.4,32.9,61.0,109.0,14.0,30.0,11.0,19.0,29.0,29.0,40,48,392.0,328.0,382.0,224.0,102.0,97.0,61.0,40.0,-1.2,0.6,-0.6,2663.43,179,7.8,102.7,7.1,0.11,1,0.6418538861723947
738,3.8,97-05-06,Sundbyberg,,SWE,SWE,74,201,2011.0,1.0,30.0,R,Rakell,Rickard,C/RW,ANA,71,33,18,13,5,51,10,4.1,12,1574,74065,1231.2,17.38,17.37,31.2,73.9,11.3,0.915,1028.0,3.36,2.05,62.2,27,1.32,329.0,329,260.0,177.0,177,177,22.1,86.0,15.0,22.0,37.0,26.2,24.9,200.7,81,81.0,103.0,-22.0,83,37,23,32,37.0,23.0,32.0,3.3,62,85,62.0,85.0,42.2,14.4,16,17,23,29,23,39,21,24,25,32,38,52,1,7,10,0,0,0,3,0,5,2,6,0,17,1,4,13,65,11,3,24,22,16,4,97,6,6,5.0,5.0,0,2.0,6,0,0,0,0,1270.0,974.0,934.0,708.0,612.0,494.0,68.3,40.4,232.0,127.0,69.0,42.0,53.0,26.0,58.0,48.0,111,74,533.0,489.0,439.0,448.0,197.0,102.0,75.0,63.0,6.0,1.9,7.8,2717.89,125,17.3,109.4,54.9,0.77,1,1.33500106673234
739,0.6675,96-07-25,Hancock,MI,USA,USA,72,185,,,,L,Kero,Tanner,C/RW,CHI,47,6,10,6,4,16,15,0.8,8,893,38030,633.1,13.48,13.48,24.2,53.3,10.3,0.93,1032.0,2.84,2.37,54.5,5,0.47,100.0,100,80.0,60.0,60,60,6.3,24.0,4.0,5.0,9.0,27.5,24.1,97.7,41,41.0,56.0,-15.0,20,11,14,51,11.0,14.0,51.0,7.2,209,262,209.0,262.0,44.4,84.9,81,113,79,84,49,65,63,77,65,82,143,174,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,19,6,1,4,6,4,1,38,4,11,4.0,11.0,7,5.9,4,0,0,0,0,513.0,706.0,386.0,494.0,292.0,355.0,21.6,32.9,63.0,101.0,30.0,25.0,11.0,29.0,22.0,54.0,33,83,250.0,305.0,183.0,293.0,103.0,82.0,23.0,42.0,0.7,1.2,1.9,1981.35,100,13.8,115.5,17.0,0.36,1,-0.4042158887077325
740,3.75,94-02-24,Montreal,QC,CAN,CAN,75,208,2008.0,2.0,55.0,L,Scandella,Marco,D,MIN,71,4,9,4,5,13,-2,2.0,25,1677,78122,1298.0,18.33,18.32,32.3,25.5,8.5,0.9,985.0,2.36,3.19,42.5,-18,-0.83,200.0,200,123.0,88.0,88,88,4.0,5.0,2.0,7.0,9.0,50.2,43.1,86.4,50,50.0,88.0,-38.0,35,36,28,85,36.0,28.0,85.0,6.5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,2,3,29,3,1,38,17,0,0,29,11,7,11.0,8.0,-4,2.0,10,1,0,0,0,1105.0,1298.0,820.0,971.0,598.0,687.0,50.6,57.9,158.0,167.0,51.0,69.0,44.0,40.0,51.0,44.0,95,84,565.0,596.0,360.0,445.0,139.0,138.0,71.0,73.0,0.3,2.0,2.3,2724.14,161,7.8,111.1,15.7,0.22,0,1.3217558399823195
741,0.655,99-01-13,Hamilton,ON,CAN,CAN,78,222,2013.0,4.0,108.0,L,Harpur,Ben,D,OTT,6,0,0,0,0,0,-1,-0.4,0,151,6409,106.8,17.8,17.8,31.8,0.0,9.1,0.878,969.0,2.25,2.81,44.4,-1,-0.56,11.0,11,4.0,3.0,3,3,0.1,0.0,0.0,0.0,0.0,81.3,57.9,0.0,5,5.0,8.0,-3.0,1,5,2,3,5.0,2.0,3.0,3.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0.0,1.0,1,1.5,0,0,0,0,0,89.0,84.0,64.0,67.0,44.0,41.0,4.1,3.8,15.0,12.0,4.0,5.0,3.0,2.0,3.0,4.0,6,6,33.0,57.0,42.0,44.0,13.0,12.0,2.0,2.0,-0.1,0.2,0.0,229.48,8,0.0,97.2,0.8,0.14,0,-0.4231200433468851
742,3.7,92-06-03,V_sterÃ«s,,SWE,SWE,76,223,2006.0,1.0,25.0,L,Berglund,Patrik,C/LW,STL,82,23,11,7,4,34,-7,2.4,32,1912,78668,1309.6,15.98,15.98,27.5,68.0,8.1,0.904,985.0,2.29,2.66,46.3,-8,-0.37,275.0,275,225.0,153.0,153,153,17.8,64.0,15.0,16.0,31.0,25.7,23.7,146.0,155,155.0,86.0,69.0,72,23,43,42,23.0,43.0,42.0,3.8,584,585,584.0,585.0,50.0,92.3,218,228,207,191,159,166,184,210,179,161,387,375,1,5,5,3,0,0,5,0,2,1,6,0,9,0,5,10,57,24,2,10,9,17,4,87,16,13,16.0,12.0,-3,-3.7,16,0,0,0,0,1168.0,1107.0,873.0,840.0,614.0,604.0,54.4,51.8,166.0,166.0,50.0,58.0,43.0,46.0,47.0,39.0,90,85,634.0,633.0,461.0,515.0,112.0,142.0,63.0,65.0,2.6,1.3,3.9,3449.03,229,12.4,104.2,37.2,0.45,1,1.308332819650179
743,0.9,97-01-25,Windsor,ON,CAN,CAN,73,205,2011.0,1.0,24.0,L,Puempel,Matt,LW,NYR/OTT,40,6,3,2,1,9,-11,0.1,11,583,23145,384.2,9.65,9.63,18.7,81.8,6.1,0.888,950.0,1.72,2.66,39.3,-6,-0.94,80.0,80,63.0,44.0,44,44,5.3,23.0,6.0,2.0,8.0,29.0,22.9,77.5,28,28.0,41.0,-13.0,19,6,8,12,6.0,8.0,12.0,3.6,0,1,0.0,1.0,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,3,1,0,2,16,8,0,1,8,3,0,24,4,5,5.0,5.0,1,1.3,3,1,0,0,0,354.0,335.0,256.0,240.0,179.0,152.0,14.8,13.1,51.0,43.0,11.0,17.0,16.0,7.0,16.0,14.0,32,21,153.0,178.0,209.0,182.0,57.0,41.0,22.0,17.0,0.6,-0.1,0.5,1674.95,52,12.0,107.6,8.0,0.2,1,-0.10536051565782628
744,1.3,95-08-22,Lethbridge,AB,CAN,CAN,74,210,2010.0,6.0,162.0,L,Davidson,Brandon,D,EDM/MTL,38,0,3,2,1,3,-2,0.1,20,822,35841,597.4,15.72,15.72,29.1,15.0,7.4,0.909,983.0,2.01,2.61,43.5,-6,-0.6,90.0,90,58.0,42.0,42,42,1.5,1.0,2.0,7.0,9.0,53.3,48.1,50.8,42,42.0,66.0,-24.0,16,20,7,61,20.0,7.0,61.0,11.2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,21,5,0,0,16,6,0,5.0,0.0,-6,-1.2,5,0,0,1,0,521.0,546.0,381.0,396.0,272.0,287.0,21.2,27.4,61.0,90.0,20.0,26.0,17.0,27.0,35.0,29.0,52,56,268.0,281.0,314.0,260.0,113.0,73.0,40.0,26.0,-0.4,1.1,0.7,1456.59,123,9.8,107.2,8.7,0.23,0,0.26236426446749106
745,4.25,93-02-15,Huntington,NY,USA,CAN,75,191,2007.0,1.0,11.0,R,Sutter,Brandon,C,VAN,81,17,17,7,10,34,-20,-16.1,12,2069,91382,1516.5,18.8,18.78,31.4,65.4,7.5,0.914,989.0,2.06,2.61,44.1,-14,-0.55,272.0,271,227.0,160.0,160,160,17.5,68.0,7.0,16.0,23.0,28.4,26.4,135.9,78,78.0,90.0,-12.0,67,21,32,53,21.0,32.0,53.0,3.9,788,664,788.0,664.0,54.3,85.7,331,264,206,213,251,187,251,230,229,215,490,388,1,0,1,0,1,1,2,1,1,1,2,0,10,3,5,8,51,18,8,7,11,4,3,109,6,20,6.0,21.0,14,16.2,6,0,0,0,0,1295.0,1356.0,949.0,1052.0,691.0,766.0,64.1,70.8,216.0,261.0,52.0,66.0,41.0,44.0,62.0,59.0,103,103,912.0,783.0,393.0,449.0,173.0,155.0,60.0,93.0,1.5,1.2,2.7,3319.57,143,18.3,104.9,30.7,0.38,1,1.4469189829363254
746,1.25,95-01-14,Ayr,ON,CAN,CAN,74,211,2009.0,2.0,35.0,L,Clifford,Kyle,LW/C,L.A,73,6,6,6,0,12,-2,2.5,92,1101,46968,781.8,10.72,10.72,20.8,75.0,4.2,0.935,977.0,1.23,1.38,47.1,-2,-0.15,199.0,199,166.0,122.0,122,122,10.8,42.0,8.0,11.0,19.0,36.5,31.7,313.3,146,146.0,97.0,49.0,44,7,17,7,7.0,17.0,7.0,1.2,2,3,2.0,3.0,40.0,0.8,0,1,0,0,2,2,0,0,1,1,2,3,0,1,0,1,0,0,1,0,1,0,3,0,1,0,2,2,40,8,3,13,14,8,0,76,24,8,24.0,9.0,-16,-12.9,11,12,0,1,0,751.0,572.0,548.0,411.0,381.0,279.0,29.1,25.2,95.0,88.0,16.0,18.0,26.0,21.0,42.0,40.0,68,61,295.0,346.0,507.0,442.0,94.0,58.0,62.0,47.0,-0.2,1.1,0.9,2968.33,257,14.8,101.5,24.1,0.33,1,0.22314355131420976
747,0.75,95-07-07,Katrineholm,,SWE,SWE,75,207,2011.0,3.0,79.0,L,Dahlbeck,Klas,D,CAR,43,2,4,2,2,6,-12,-8.2,30,813,35832,582.4,13.88,13.77,25.9,42.9,5.7,0.914,971.0,1.44,2.88,33.3,-14,-1.44,94.0,98,58.0,35.0,37,37,1.9,5.0,4.0,1.0,5.0,46.5,48.4,69.3,77,77.0,81.0,-4.0,25,15,11,38,14.0,10.0,37.0,6.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,20,0,0,12,14,0,0,11,15,3,14.0,2.0,-12,-8.2,15,0,0,0,0,481.0,583.0,356.0,449.0,245.0,324.0,22.1,29.4,81.0,113.0,14.0,28.0,21.0,32.0,23.0,29.0,44,61,286.0,232.0,280.0,291.0,85.0,104.0,39.0,29.0,0.1,0.5,0.6,1667.13,145,5.9,109.6,0.1,0.0,0,-0.2876820724517809
